address,city,zip,property_type,sold_date,price,sqft,sqft_imputed,price_per_sqft,beds,baths,year_built,lot_size,days_on_market,lat,lon,url
3932 Humphrey St,Saint Louis,63116.0,Single Family Residential,December-30-2025,262500,1070.0,False,245.3271028037383,2.0,1.0,1919.0,3720.0,,38.5987058,-90.2515953,https://www.redfin.com/MO/Saint-Louis/3932-Humphrey-St-63116/home/93729416
4020 Neosho St,Saint Louis,63116.0,Single Family Residential,July-25-2025,219900,897.0,False,245.1505016722408,2.0,1.0,1925.0,4665.0,,38.5813514,-90.2593266,https://www.redfin.com/MO/Saint-Louis/4020-Neosho-St-63116/home/93767225
3123 Alfred Ave,Saint Louis,63116.0,Single Family Residential,September-17-2025,349900,1426.0,False,245.37166900420758,3.0,2.0,1910.0,3920.0,,38.6040627,-90.2634829,https://www.redfin.com/MO/Saint-Louis/3123-Alfred-Ave-63116/home/93748603
5114 Rosa Ave,Saint Louis,63109.0,Single Family Residential,August-28-2025,195000,800.0,False,243.75,2.0,1.0,1921.0,3811.0,,38.5802874,-90.2826032,https://www.redfin.com/MO/Saint-Louis/5114-Rosa-Ave-63109/home/93769455
4130 Fillmore St,Saint Louis,63116.0,Single Family Residential,July-3-2025,187500,768.0,False,244.140625,2.0,1.0,1926.0,3314.0,,38.5720313,-90.2694423,https://www.redfin.com/MO/Saint-Louis/4130-Fillmore-St-63116/home/93776339
6039 Oleatha Ave,Saint Louis,63139.0,Single Family Residential,October-24-2025,350000,1432.0,False,244.41340782122904,3.0,1.5,1940.0,4356.0,,38.5979052,-90.2941563,https://www.redfin.com/MO/Saint-Louis/6039-Oleatha-Ave-63139/home/93775370
4328 Laclede Ave,Saint Louis,63108.0,Single Family Residential,July-17-2025,550000,2264.0,False,242.93286219081273,3.0,2.5,1895.0,3484.0,,38.6380591,-90.2527304,https://www.redfin.com/MO/Saint-Louis/4328-Laclede-Ave-63108/home/62694008
7114 Bancroft Ave,Saint Louis,63109.0,Single Family Residential,December-4-2025,190000,783.0,False,242.65644955300127,2.0,1.0,1929.0,5401.0,,38.5937148,-90.3166672,https://www.redfin.com/MO/Saint-Louis/7114-Bancroft-Ave-63109/home/93749072
4034 Parker Ave,Saint Louis,63116.0,Single Family Residential,July-18-2025,319900,1318.0,False,242.71623672230652,3.0,2.0,1936.0,3271.0,,38.5962575,-90.2548791,https://www.redfin.com/MO/Saint-Louis/4034-Parker-Ave-63116/home/93729061
4080 Fillmore St. St,Saint Louis,63116.0,Single Family Residential,August-6-2025,250000,1030.0,False,242.71844660194174,3.0,1.0,1925.0,5401.0,,38.5710193,-90.2680093,https://www.redfin.com/MO/Saint-Louis/4080-Fillmore-St-63116/home/93770887
4068 Utah St,Saint Louis,63116.0,Single Family Residential,September-16-2025,259900,1071.0,False,242.6704014939309,2.0,1.0,1923.0,4761.0,,38.598213,-90.2558179,https://www.redfin.com/MO/Saint-Louis/4068-Utah-St-63116/home/62842554
5421 Itaska St,Saint Louis,63109.0,Single Family Residential,November-26-2025,325000,1340.0,False,242.53731343283582,3.0,1.5,1910.0,3750.0,,38.5845548,-90.2854927,https://www.redfin.com/MO/Saint-Louis/5421-Itaska-St-63109/home/93765288
4721 Prague Ave,Saint Louis,63109.0,Single Family Residential,August-14-2025,550000,2273.0,False,241.97096348438188,4.0,2.5,1932.0,4800.0,,38.5875059,-90.2978139,https://www.redfin.com/MO/Saint-Louis/4721-Prague-Ave-63109/home/93780248
5525 Magnolia Ave,Saint Louis,63139.0,Single Family Residential,August-5-2025,199900,826.0,False,242.00968523002422,1.0,1.0,1894.0,3049.0,,38.610428,-90.2814971,https://www.redfin.com/MO/Saint-Louis/5525-Magnolia-Ave-63139/home/93727273
5579 Lansdowne Ave,Saint Louis,63109.0,Single Family Residential,December-4-2025,269900,1116.0,False,241.84587813620072,3.0,2.0,1916.0,3750.0,,38.5892373,-90.2874778,https://www.redfin.com/MO/Saint-Louis/5579-Lansdowne-Ave-63109/home/62756753
29 Benton Pl,Saint Louis,63104.0,Single Family Residential,November-21-2025,400000,1650.0,False,242.42424242424244,2.0,2.5,1900.0,3698.0,,38.6192861,-90.215276,https://www.redfin.com/MO/Saint-Louis/29-Benton-Pl-63104/home/93701232
5520 Nottingham Ave,Saint Louis,63109.0,Single Family Residential,September-24-2025,265000,1100.0,False,240.9090909090909,2.0,1.0,1931.0,3750.0,,38.5862406,-90.2883145,https://www.redfin.com/MO/Saint-Louis/5520-Nottingham-Ave-63109/home/93765278
4939 Nottingham Ave,Saint Louis,63109.0,Single Family Residential,December-22-2025,399900,1656.0,False,241.4855072463768,3.0,1.5,1924.0,3624.0,,38.5856693,-90.278142,https://www.redfin.com/MO/Saint-Louis/4939-Nottingham-Ave-63109/home/93753326
6517 Tholozan Ave,Saint Louis,63109.0,Single Family Residential,December-15-2025,310000,1290.0,False,240.31007751937983,2.0,2.0,1941.0,4373.0,,38.5968777,-90.3013861,https://www.redfin.com/MO/Saint-Louis/6517-Tholozan-Ave-63109/home/93775003
4421 Rosa Ave,Saint Louis,63116.0,Single Family Residential,September-23-2025,200000,832.0,False,240.3846153846154,2.0,1.5,1927.0,,,38.5746114,-90.2757397,https://www.redfin.com/MO/Saint-Louis/4421-Rosa-Ave-63116/home/93772830
4388 Maryland Ave,Saint Louis,63108.0,Single Family Residential,July-31-2025,499000,2081.0,False,239.78856319077366,3.0,2.0,1895.0,5323.0,,38.6427566,-90.253294,https://www.redfin.com/MO/Saint-Louis/4388-Maryland-Ave-63108/home/93725224
5864 Walsh St,Saint Louis,63109.0,Single Family Residential,December-3-2025,474900,1980.0,False,239.84848484848484,3.0,1.5,1933.0,4720.0,,38.5833723,-90.295412,https://www.redfin.com/MO/Saint-Louis/5864-Walsh-St-63109/home/93768814
1126 Art Hill Pl,Saint Louis,63139.0,Single Family Residential,November-13-2025,255000,1061.0,False,240.33930254476908,2.0,1.0,1939.0,4360.0,,38.6292909,-90.2934531,https://www.redfin.com/MO/Saint-Louis/1126-Art-Hill-Pl-63139/home/93782284
4169 Parker Ave,Saint Louis,63116.0,Single Family Residential,November-7-2025,249900,1040.0,False,240.28846153846155,2.0,1.0,1953.0,3998.0,,38.5970849,-90.2587912,https://www.redfin.com/MO/Saint-Louis/4169-Parker-Ave-63116/home/93728877
4109 Upton Ct,Saint Louis,63116.0,Single Family Residential,December-5-2025,225000,940.0,False,239.36170212765958,2.0,2.0,1953.0,5401.0,,38.5620412,-90.2786924,https://www.redfin.com/MO/Saint-Louis/4109-Upton-Ct-63116/home/93784287
1037 Louisville Ave,Saint Louis,63139.0,Single Family Residential,July-16-2025,335000,1400.0,False,239.28571428571428,3.0,1.5,1920.0,4064.0,,38.6307256,-90.2969114,https://www.redfin.com/MO/Saint-Louis/1037-Louisville-Ave-63139/home/93740404
6821 W Park Ave,Saint Louis,63139.0,Single Family Residential,December-5-2025,199900,836.0,False,239.11483253588517,2.0,1.0,1925.0,3659.0,,38.6285267,-90.3042326,https://www.redfin.com/MO/Saint-Louis/6821-W-Park-Ave-63139/home/93765627
4151 Hartford St,Saint Louis,63116.0,Single Family Residential,October-28-2025,399000,1668.0,False,239.20863309352518,3.0,2.5,1909.0,3484.0,,38.6034239,-90.2571081,https://www.redfin.com/MO/Saint-Louis/4151-Hartford-St-63116/home/93751066
6027 Arsenal St,Saint Louis,63139.0,Single Family Residential,July-10-2025,269900,1132.0,False,238.42756183745584,2.0,1.5,1927.0,,,38.6073632,-90.2912983,https://www.redfin.com/MO/Saint-Louis/6027-Arsenal-St-63139/home/93768867
4170 Utah St,Saint Louis,63116.0,Single Family Residential,September-25-2025,249900,1054.0,False,237.09677419354838,2.0,1.0,1945.0,5458.0,,38.5984837,-90.2585687,https://www.redfin.com/MO/Saint-Louis/4170-Utah-St-63116/home/86088363
3880 Hartford St,Saint Louis,63116.0,Single Family Residential,August-15-2025,449900,1898.0,False,237.03898840885142,4.0,2.5,1901.0,3998.0,,38.6022823,-90.2491312,https://www.redfin.com/MO/Saint-Louis/3880-Hartford-St-63116/home/62729843
5225 Quincy St,Saint Louis,63109.0,Single Family Residential,July-1-2025,248900,1050.0,False,237.04761904761904,2.0,1.5,1925.0,4657.0,,38.5717092,-90.2895577,https://www.redfin.com/MO/Saint-Louis/5225-Quincy-St-63109/home/93771485
2002 Rutger St,Saint Louis,63104.0,Townhouse,October-30-2025,599000,2526.0,False,237.13380839271576,3.0,2.5,1874.0,2526.0,,38.6182071,-90.2134203,https://www.redfin.com/MO/Saint-Louis/2002-Rutger-St-63104/home/93674521
5454 Lisette Ave,Saint Louis,63109.0,Single Family Residential,November-5-2025,415000,1748.0,False,237.4141876430206,3.0,2.5,1927.0,5179.0,,38.5753443,-90.2890354,https://www.redfin.com/MO/Saint-Louis/5454-Lisette-Ave-63109/home/93776621
2715 Watson Rd,Saint Louis,63139.0,Single Family Residential,November-26-2025,250000,1056.0,False,236.74242424242425,2.0,1.0,1936.0,4373.0,,38.610487,-90.2888052,https://www.redfin.com/MO/Saint-Louis/2715-Watson-Rd-63139/home/93773032
6211 Hoffman Ave,Saint Louis,63139.0,Single Family Residential,August-21-2025,189000,800.0,False,236.25,2.0,1.0,1923.0,4748.0,,38.6084973,-90.293538,https://www.redfin.com/MO/Saint-Louis/6211-Hoffman-Ave-63139/home/93767970
6016 Scanlan Ave,Saint Louis,63139.0,Single Family Residential,August-15-2025,240000,1018.0,False,235.75638506876228,2.0,1.0,1929.0,4900.0,,38.6044093,-90.2917365,https://www.redfin.com/MO/Saint-Louis/6016-Scanlan-Ave-63139/home/93742885
4251 Mcpherson Ave,Saint Louis,63108.0,Single Family Residential,December-9-2025,475000,2012.0,False,236.08349900596423,4.0,3.5,2004.0,4268.0,,38.6434827,-90.2490414,https://www.redfin.com/MO/Saint-Louis/4251-McPherson-Ave-63108/home/93673842
5329 Murdoch Ave,Saint Louis,63109.0,Single Family Residential,August-8-2025,265000,1125.0,False,235.55555555555554,2.0,1.5,1917.0,3750.0,,38.5869743,-90.2832283,https://www.redfin.com/MO/Saint-Louis/5329-Murdoch-Ave-63109/home/93753348
2222 Shenandoah Ave,Saint Louis,63104.0,Single Family Residential,August-21-2025,375000,1587.0,False,236.29489603024575,3.0,2.5,2016.0,4179.0,,38.6071117,-90.2196116,https://www.redfin.com/MO/Saint-Louis/2222-Shenandoah-Ave-63104/home/146873668
1597 Fairmount Ave,Saint Louis,63139.0,Single Family Residential,December-2-2025,425000,1812.0,False,234.54746136865342,3.0,2.5,2008.0,4425.0,,38.6222708,-90.3005297,https://www.redfin.com/MO/Saint-Louis/1597-Fairmount-Ave-63139/home/93681881
5748 Delor St,Saint Louis,63109.0,Single Family Residential,December-2-2025,259900,1104.0,False,235.41666666666666,2.0,1.0,1936.0,3750.0,,38.5839292,-90.291927,https://www.redfin.com/MO/Saint-Louis/5748-Delor-St-63109/home/93768137
5701 Woodland Ave,Saint Louis,63120.0,Single Family Residential,April-15-2025,130000,1560.0,False,83.33333333333333,3.0,3.0,2000.0,4700.0,,38.6966364,-90.2566375,https://www.redfin.com/MO/Saint-Louis/5701-Woodland-Ave-63120/home/93787342
6420 Pennsylvania Ave,Saint Louis,63111.0,Single Family Residential,December-3-2024,125000,1092.0,False,114.46886446886447,3.0,2.0,1955.0,3920.0,,38.5562958,-90.2492283,https://www.redfin.com/MO/Saint-Louis/6420-Pennsylvania-Ave-63111/home/93709804
4065 Fairview Ave,Saint Louis,63116.0,Single Family Residential,December-27-2024,210000,1104.0,False,190.2173913043478,2.0,1.0,1936.0,2910.0,,38.5959536,-90.2559846,https://www.redfin.com/MO/Saint-Louis/4065-Fairview-Ave-63116/home/62764807
4948 Davison Ave,Saint Louis,63120.0,Single Family Residential,March-6-2025,40000,768.0,False,52.083333333333336,2.0,1.0,1950.0,3751.0,,38.6929324,-90.2524199,https://www.redfin.com/MO/Saint-Louis/4948-Davison-Ave-63120/home/93756776
2839 Osage St,Saint Louis,63118.0,Single Family Residential,March-20-2025,64900,836.0,False,77.63157894736842,2.0,1.0,1959.0,3123.0,,38.5834803,-90.2337825,https://www.redfin.com/MO/Saint-Louis/2839-Osage-St-63118/home/93704376
5448 Bancroft Ave,Saint Louis,63109.0,Single Family Residential,April-24-2025,249900,1018.0,False,245.48133595284872,2.0,1.0,1942.0,6865.0,,38.5904453,-90.2855015,https://www.redfin.com/MO/Saint-Louis/5448-Bancroft-Ave-63109/home/93753065
4427 Arco Ave,Saint Louis,63110.0,Single Family Residential,March-14-2025,214000,960.0,False,222.91666666666666,2.0,2.5,1902.0,2361.0,,38.6285199,-90.2594983,https://www.redfin.com/MO/Saint-Louis/4427-Arco-Ave-63110/home/93750940
4123 Schiller Pl,Saint Louis,63116.0,Single Family Residential,December-23-2024,109900,891.0,False,123.34455667789001,2.0,1.0,1907.0,3267.0,,38.5766572,-90.2651089,https://www.redfin.com/MO/Saint-Louis/4123-Schiller-Pl-63116/home/93770307
5141 Pattison Ave,Saint Louis,63110.0,Single Family Residential,June-6-2025,165000,2422.0,False,68.12551610239471,4.0,2.0,1892.0,6556.0,,38.6191753,-90.2718163,https://www.redfin.com/MO/Saint-Louis/5141-Pattison-Ave-63110/home/93728076
4037 Parker Ave,Saint Louis,63116.0,Single Family Residential,July-9-2024,265000,1044.0,False,253.83141762452107,2.0,1.0,1930.0,3437.0,,38.5966533,-90.2549271,https://www.redfin.com/MO/Saint-Louis/4037-Parker-Ave-63116/home/93729189
6421 Lansdowne Ave,Saint Louis,63109.0,Single Family Residential,August-16-2024,315000,1230.0,False,256.0975609756098,3.0,1.5,1941.0,4657.0,,38.5906818,-90.3009951,https://www.redfin.com/MO/Saint-Louis/6421-Lansdowne-Ave-63109/home/93779914
5726 Sutherland Ave,Saint Louis,63109.0,Single Family Residential,October-17-2024,230000,1125.0,False,204.44444444444446,2.0,1.0,1949.0,6625.0,,38.5900992,-90.2908511,https://www.redfin.com/MO/Saint-Louis/5726-Sutherland-Ave-63109/home/93752768
4704 Prague Ave,Saint Louis,63109.0,Single Family Residential,June-9-2025,449900,1696.0,False,265.27122641509436,3.0,1.5,1937.0,4321.0,,38.5879768,-90.2972988,https://www.redfin.com/MO/Saint-Louis/4704-Prague-Ave-63109/home/93780230
4233 Shenandoah Ave,Saint Louis,63110.0,Single Family Residential,February-11-2025,169900,1540.0,False,110.32467532467533,5.0,1.5,1905.0,3075.0,,38.611163,-90.2555752,https://www.redfin.com/MO/Saint-Louis/4233-Shenandoah-Ave-63110/home/93746885
4975 Schollmeyer Ave,Saint Louis,63109.0,Single Family Residential,February-28-2025,225000,750.0,False,300.0,2.0,1.5,1923.0,3598.0,,38.5728952,-90.2869863,https://www.redfin.com/MO/Saint-Louis/4975-Schollmeyer-Ave-63109/home/93764454
4864 Carter Ave,Saint Louis,63115.0,Single Family Residential,July-8-2024,47000,864.0,False,54.398148148148145,2.0,2.0,1962.0,3502.0,,38.682841,-90.241715,https://www.redfin.com/MO/Saint-Louis/4864-Carter-Ave-63115/home/93733317
4087 Wilmington Ave,Saint Louis,63116.0,Single Family Residential,August-27-2024,90000,792.0,False,113.63636363636364,1.0,1.0,1928.0,3920.0,,38.5721564,-90.2673439,https://www.redfin.com/MO/Saint-Louis/4087-Wilmington-Ave-63116/home/93770936
2714 Saint Vincent Ave,Saint Louis,63104.0,Single Family Residential,September-16-2024,135000,984.0,False,137.1951219512195,3.0,2.0,1979.0,5184.0,,38.6176088,-90.2234068,https://www.redfin.com/MO/Saint-Louis/2714-Saint-Vincent-Ave-63104/home/93700637
6105 Louisiana Ave,Saint Louis,63111.0,Single Family Residential,June-3-2025,140000,900.0,False,155.55555555555554,3.0,1.0,1893.0,2918.0,,38.564282,-90.255636,https://www.redfin.com/MO/Saint-Louis/6105-Louisiana-Ave-63111/home/93709451
6440 Marquette Ave,Saint Louis,63139.0,Single Family Residential,June-2-2025,185000,784.0,False,235.96938775510205,2.0,2.0,1925.0,4373.0,,38.599804,-90.2989622,https://www.redfin.com/MO/Saint-Louis/6440-Marquette-Ave-63139/home/93775174
4112 Humphrey St,Saint Louis,63116.0,Single Family Residential,May-22-2025,259900,1280.0,False,203.046875,2.0,1.0,1916.0,3472.0,,38.5991754,-90.2564264,https://www.redfin.com/MO/Saint-Louis/4112-Humphrey-St-63116/home/93729494
2342 Michigan Ave,Saint Louis,63104.0,Single Family Residential,July-23-2024,269000,1460.0,False,184.24657534246575,3.0,2.0,1891.0,3136.0,,38.6075927,-90.2327986,https://www.redfin.com/MO/Saint-Louis/2342-Michigan-Ave-63104/home/93691906
5208 Tholozan Ave,Saint Louis,63109.0,Single Family Residential,August-27-2024,270000,1250.0,False,216.0,2.0,1.0,1930.0,3999.0,,38.5942265,-90.2792923,https://www.redfin.com/MO/Saint-Louis/5208-Tholozan-Ave-63109/home/62725780
3640 Alberta St,Saint Louis,63116.0,Single Family Residential,June-26-2025,149900,1178.0,False,127.24957555178268,2.0,1.0,1907.0,4770.0,,38.5851743,-90.2466093,https://www.redfin.com/MO/Saint-Louis/3640-Alberta-St-63116/home/93704590
3221 Harper St,Saint Louis,63107.0,Single Family Residential,August-28-2024,170000,1500.0,False,113.33333333333333,3.0,3.5,1884.0,5985.0,,38.6614174,-90.2146175,https://www.redfin.com/MO/Saint-Louis/3221-Harper-St-63107/home/93698738
4957 Robert Ave,Saint Louis,63109.0,Single Family Residential,December-30-2024,178900,884.0,False,202.37556561085972,2.0,1.5,1924.0,4190.0,,38.5688991,-90.2899938,https://www.redfin.com/MO/Saint-Louis/4957-Robert-Ave-63109/home/93771058
4259 Maryland Ave,Saint Louis,63108.0,Single Family Residential,June-6-2025,498000,2813.0,False,177.03519374333453,3.0,2.5,1907.0,2309.0,,38.6421705,-90.2499016,https://www.redfin.com/MO/Saint-Louis/4259-Maryland-Ave-63108/home/93684088
3107 Harlequin Ln,Saint Louis,63139.0,Single Family Residential,August-12-2024,450000,2790.0,False,161.29032258064515,3.0,3.0,1991.0,4273.0,,38.6060648,-90.2833393,https://www.redfin.com/MO/Saint-Louis/3107-Harlequin-Ln-63139/home/62753667
5322 Loughborough Ave,Saint Louis,63109.0,Single Family Residential,August-30-2024,169900,1200.0,False,141.58333333333334,2.0,1.0,1925.0,4273.0,,38.5728457,-90.2904568,https://www.redfin.com/MO/Saint-Louis/5322-Loughborough-Ave-63109/home/93771555
8112 Carlsbad Dr,Saint Louis,63123.0,Single Family Residential,June-26-2025,204900,1205.0,False,170.04149377593362,2.0,2.0,1954.0,5565.0,,38.5579275,-90.2880042,https://www.redfin.com/MO/Saint-Louis/8112-Carlsbad-Dr-63123/home/93784316
3183 Alfred Ave,Saint Louis,63116.0,Single Family Residential,June-25-2025,319900,1458.0,False,219.41015089163238,2.0,2.0,1907.0,7405.0,,38.6023581,-90.2637739,https://www.redfin.com/MO/Saint-Louis/3183-Alfred-Ave-63116/home/62756456
3318 Michigan Ave,Saint Louis,63118.0,Single Family Residential,December-19-2024,165000,901.0,False,183.12985571587126,2.0,1.0,1893.0,3001.0,,38.5957408,-90.2352744,https://www.redfin.com/MO/Saint-Louis/3318-Michigan-Ave-63118/home/93693458
5014 Daggett Ave,Saint Louis,63110.0,Townhouse,June-25-2025,345000,1380.0,False,250.0,2.0,1.5,2024.0,845.0,,38.6162803,-90.2693266,https://www.redfin.com/MO/Saint-Louis/5014-Daggett-Ave-63110/home/185740446
5312 Shaw Ave,Saint Louis,63110.0,Single Family Residential,September-6-2024,195000,797.0,False,244.66750313676286,1.0,1.0,1892.0,4147.0,,38.6180383,-90.2752135,https://www.redfin.com/MO/Saint-Louis/5312-Shaw-Ave-63110/home/93726857
5523 Davison Ave,Saint Louis,63120.0,Single Family Residential,August-2-2024,41000,876.0,False,46.80365296803653,2.0,1.0,1922.0,2696.0,,38.6981794,-90.2435852,https://www.redfin.com/MO/Saint-Louis/5523-Davison-Ave-63120/home/93762865
4750 Milentz Ave,Saint Louis,63116.0,Single Family Residential,May-1-2025,177500,1035.0,False,171.4975845410628,2.0,1.0,1909.0,5249.0,,38.5756107,-90.2807179,https://www.redfin.com/MO/Saint-Louis/4750-Milentz-Ave-63116/home/93756736
5944 Era,Saint Louis,63147.0,Single Family Residential,April-11-2025,78000,1032.0,False,75.5813953488372,2.0,2.0,1954.0,3450.0,,38.7139193,-90.2517698,https://www.redfin.com/MO/Saint-Louis/5944-Era-Ave-63147/home/93768899
4227 Connecticut St,Saint Louis,63116.0,Single Family Residential,March-31-2025,380000,1320.0,False,287.8787878787879,3.0,2.5,1891.0,2980.0,,38.6016139,-90.2593013,https://www.redfin.com/MO/Saint-Louis/4227-Connecticut-St-63116/home/93729845
6449 W Park Ave,Saint Louis,63139.0,Single Family Residential,August-29-2024,105000,809.0,False,129.78986402966626,2.0,1.0,1951.0,7331.0,,38.6275667,-90.2949454,https://www.redfin.com/MO/Saint-Louis/6449-W-Park-Ave-63139/home/93749952
3642 Hebert St,Saint Louis,63107.0,Single Family Residential,July-11-2024,134000,1100.0,False,121.81818181818181,3.0,2.0,1898.0,3920.0,,38.6597213,-90.2196483,https://www.redfin.com/MO/Saint-Louis/3642-Hebert-St-63107/home/93702165
5521 Lindenwood Ave,Saint Louis,63109.0,Single Family Residential,July-8-2024,239900,1008.0,False,237.99603174603175,2.0,1.0,1950.0,4635.0,,38.5936969,-90.2864215,https://www.redfin.com/MO/Saint-Louis/5521-Lindenwood-Ave-63109/home/93782536
7143 Mardel Ave,Saint Louis,63109.0,Single Family Residential,April-2-2025,235000,1230.0,False,191.0569105691057,2.0,1.0,1990.0,7501.0,,38.5974184,-90.3171602,https://www.redfin.com/MO/Saint-Louis/7143-Mardel-Ave-63109/home/93747880
4318 Bingham Ave,Saint Louis,63116.0,Single Family Residential,July-17-2024,180000,816.0,False,220.58823529411765,2.0,1.0,1924.0,5432.0,,38.5892605,-90.2652591,https://www.redfin.com/MO/Saint-Louis/4318-Bingham-Ave-63116/home/93772023
3998 Bowen St,Saint Louis,63116.0,Single Family Residential,June-18-2025,329900,1910.0,False,172.72251308900525,2.0,2.5,1929.0,9300.0,,38.5691485,-90.2667012,https://www.redfin.com/MO/Saint-Louis/3998-Bowen-St-63116/home/62734767
4105 Louisiana Ave,Saint Louis,63118.0,Single Family Residential,May-12-2025,159900,1376.0,False,116.2063953488372,2.0,2.0,1902.0,3572.0,,38.5822615,-90.2420251,https://www.redfin.com/MO/Saint-Louis/4105-Louisiana-Ave-63118/home/93705716
5519 Lisette Ave,Saint Louis,63109.0,Single Family Residential,June-30-2025,265000,1051.0,False,252.14081826831588,2.0,1.0,1927.0,4199.0,,38.5758959,-90.2897668,https://www.redfin.com/MO/Saint-Louis/5519-Lisette-Ave-63109/home/93776635
5937 West Park,Saint Louis,63110.0,Single Family Residential,August-12-2024,179000,832.0,False,215.14423076923077,2.0,1.0,1930.0,1.0,,38.6266299,-90.2865328,https://www.redfin.com/MO/Saint-Louis/5937-W-Park-Ave-63110/home/93726367
3730 Palm St,Saint Louis,63107.0,Single Family Residential,November-21-2024,170000,1600.0,False,106.25,3.0,2.5,1901.0,4648.0,,38.6612469,-90.2204055,https://www.redfin.com/MO/Saint-Louis/3730-Palm-St-63107/home/93702082
6921 Vermont Ave,Saint Louis,63111.0,Single Family Residential,July-1-2024,329900,2016.0,False,163.640873015873,3.0,2.0,1927.0,,,38.555142,-90.2576078,https://www.redfin.com/MO/Saint-Louis/6921-Vermont-Ave-63111/home/93710177
4353 Evans Ave,Saint Louis,63113.0,Single Family Residential,October-4-2024,180000,1630.0,False,110.42944785276073,3.0,2.0,1921.0,7527.0,,38.6552324,-90.244723,https://www.redfin.com/MO/Saint-Louis/4353-Evans-Ave-63113/home/93718921
4439 Arco Ave,Saint Louis,63110.0,Single Family Residential,November-14-2024,199900,1312.0,False,152.3628048780488,2.0,2.0,1904.0,2374.0,,38.6286506,-90.2599043,https://www.redfin.com/MO/Saint-Louis/4439-Arco-Ave-63110/home/93750925
1007 Wall St,Saint Louis,63147.0,Single Family Residential,November-19-2024,40000,975.0,False,41.02564102564103,3.0,1.0,1927.0,4914.0,,38.7198055,-90.2328684,https://www.redfin.com/MO/Saint-Louis/1007-Wall-St-63147/home/93756077
2865 Texas Ave,Saint Louis,63118.0,Single Family Residential,May-29-2025,189000,1323.0,False,142.85714285714286,2.0,1.0,1905.0,3833.0,,38.6016494,-90.225144,https://www.redfin.com/MO/Saint-Louis/2865-Texas-Ave-63118/home/93691687
4309 Jamieson Ave,Saint Louis,63109.0,Single Family Residential,March-21-2025,225000,922.0,False,244.0347071583514,2.0,2.0,1928.0,4373.0,,38.5928272,-90.3098023,https://www.redfin.com/MO/Saint-Louis/4309-Jamieson-Ave-63109/home/93774169
6518 Hoffman Ave,Saint Louis,63139.0,Single Family Residential,July-24-2024,190000,800.0,False,237.5,2.0,1.0,1929.0,3746.0,,38.6086712,-90.2990247,https://www.redfin.com/MO/Saint-Louis/6518-Hoffman-Ave-63139/home/93741774
4636 Idaho Ave,Saint Louis,63111.0,Single Family Residential,April-30-2025,146000,880.0,False,165.9090909090909,2.0,1.0,1910.0,2100.0,,38.5735421,-90.2438515,https://www.redfin.com/MO/Saint-Louis/4636-Idaho-Ave-63111/home/93706676
1134 Childress Ave,Saint Louis,63139.0,Single Family Residential,March-10-2025,225000,975.0,False,230.76923076923077,2.0,1.0,1939.0,4304.0,,38.6291272,-90.2944644,https://www.redfin.com/MO/Saint-Louis/1134-Childress-Ave-63139/home/93782288
6630 Vermont Ave,Saint Louis,63111.0,Single Family Residential,September-30-2024,145000,1605.0,False,90.34267912772586,2.0,1.5,1925.0,4678.0,,38.5569938,-90.2548553,https://www.redfin.com/MO/Saint-Louis/6630-Vermont-Ave-63111/home/93709866
5721 Rhodes Ave,Saint Louis,63109.0,Single Family Residential,March-19-2025,280000,1750.0,False,160.0,4.0,2.0,1931.0,4373.0,,38.5790846,-90.2923799,https://www.redfin.com/MO/Saint-Louis/5721-Rhodes-Ave-63109/home/93771409
3625 Koeln Ave,Saint Louis,63116.0,Single Family Residential,April-7-2025,279000,2369.0,False,117.77121148163782,4.0,3.0,1925.0,4700.0,,38.554837,-90.2677739,https://www.redfin.com/MO/Saint-Louis/3625-Koeln-Ave-63116/home/93712067
5376 Magnolia Ave,Saint Louis,63139.0,Single Family Residential,August-15-2024,414900,2582.0,False,160.68938807126258,3.0,2.5,2013.0,1311.0,,38.6096855,-90.2780715,https://www.redfin.com/MO/Saint-Louis/5376-Magnolia-Ave-63139/home/62719588
4921 Loughborough Ave,Saint Louis,63109.0,Single Family Residential,July-22-2024,209900,1053.0,False,199.335232668566,2.0,1.0,1911.0,3833.0,,38.5706441,-90.2856103,https://www.redfin.com/MO/Saint-Louis/4921-Loughborough-Ave-63109/home/93764346
3828 Missouri Ave,Saint Louis,63118.0,Single Family Residential,March-7-2025,89000,777.0,False,114.54311454311454,2.0,1.0,1960.0,3123.0,,38.5849538,-90.2246402,https://www.redfin.com/MO/Saint-Louis/3828-Missouri-Ave-63118/home/93696810
3624 Winnebago,Saint Louis,63116.0,Single Family Residential,August-16-2024,105000,1296.0,False,81.01851851851852,3.0,1.5,1939.0,4709.0,,38.5900828,-90.2452544,https://www.redfin.com/MO/Saint-Louis/3624-Winnebago-St-63116/home/93695593
5640 Finkman St,Saint Louis,63109.0,Single Family Residential,October-4-2024,339999,2536.0,False,134.06900630914828,4.0,2.0,1939.0,4870.0,,38.5766673,-90.2916861,https://www.redfin.com/MO/Saint-Louis/5640-Finkman-St-63109/home/93776711
3944 S Compton Ave,Saint Louis,63118.0,Single Family Residential,September-17-2024,120000,1175.0,False,102.12765957446808,2.0,1.0,1911.0,3485.0,,38.5844303,-90.2387229,https://www.redfin.com/MO/Saint-Louis/3944-S-Compton-Ave-63118/home/93704728
